City,Market,Role,Shift Date,Year,Month,Day,is_holiday,holiday_eve_1,holiday_eve_2,post_holiday_1,post_holiday_2,WeekOfDay_0,WeekOfDay_1,WeekOfDay_2,WeekOfDay_3,WeekOfDay_4,WeekOfDay_5,WeekOfDay_6,Off Hours,available Hours,break Hours,coaching Hours,fb_training Hours,meal Hours,non-fb-training Hours,onboarding Hours,team_meeting Hours,wellness_support Hours,ActiveCount,NHires,NFires,annual_leave_value,toil_leave_value,Required FTE,Prod Max Billable Hrs,Excess FTE
TH,LAOS,Content Reviewer,2023-07-17,2023,7,17,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,75.94972222222222,5.344722222222222,2.7422222222222223,0.0,10.925555555555556,0.0,0.0,2.5833333333333335,1.4947222222222223,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-18,2023,7,18,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,61.113055555555555,4.486666666666666,1.7894444444444444,1.1519444444444444,8.84138888888889,0.0,0.0,2.231111111111111,1.4777777777777779,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-19,2023,7,19,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,69.30944444444444,5.305555555555555,2.6955555555555555,0.0,10.825000000000001,0.0,0.0,10.790277777777778,0.013055555555555556,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-20,2023,7,20,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,76.87972222222223,5.323888888888889,2.1466666666666665,0.0,10.785277777777779,0.0,0.0,2.4427777777777777,0.7513888888888889,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-21,2023,7,21,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,61.05638888888889,3.9180555555555556,1.4877777777777779,2.125,8.028055555555556,0.0,0.0,3.505,0.0038888888888888888,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-22,2023,7,22,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-23,2023,7,23,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-24,2023,7,24,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,75.09055555555555,5.461111111111111,3.1030555555555557,1.9641666666666666,10.876111111111111,0.0,0.0,2.6572222222222224,0.01138888888888889,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-25,2023,7,25,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,77.63722222222222,5.3613888888888885,2.053611111111111,0.5186111111111111,10.835555555555555,0.0,0.0,2.6666666666666665,0.003611111111111111,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-26,2023,7,26,0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0.0,66.48861111111111,5.58,1.8658333333333332,0.0,10.776944444444444,0.0,0.0,10.852222222222222,2.946388888888889,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-27,2023,7,27,0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,76.10055555555556,5.344444444444445,2.193888888888889,1.9605555555555556,11.05638888888889,0.0,0.0,2.4008333333333334,0.008055555555555555,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-28,2023,7,28,1,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,52.66277777777778,3.8044444444444445,2.568611111111111,0.4161111111111111,7.957222222222222,0.0,0.0,1.7488888888888887,2.895,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-29,2023,7,29,0,0.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-30,2023,7,30,0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-07-31,2023,7,31,1,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0.0,55.43333333333334,3.9072222222222224,2.0741666666666667,0.0,7.930833333333333,0.0,0.0,2.0033333333333334,0.7422222222222222,11,0,0,0.0,3.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-01,2023,8,1,1,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0.0,55.39416666666666,3.9069444444444446,1.9069444444444443,0.0,7.939166666666667,0.0,0.0,2.0211111111111113,0.7311111111111112,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-02,2023,8,2,1,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0.0,62.37166666666667,5.035,1.681111111111111,8.740555555555556,10.804166666666667,0.0,0.0,10.218333333333334,0.014444444444444444,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-03,2023,8,3,0,0.0,0.0,1.0,1.0,0,0,0,1,0,0,0,0.0,69.22444444444444,4.835833333333333,2.351111111111111,0.0,9.778611111111111,0.0,0.0,3.1633333333333336,0.7433333333333333,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-04,2023,8,4,0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0.0,58.06777777777778,4.262777777777778,2.861944444444444,0.0,8.954444444444444,0.0,0.0,2.2419444444444445,4.690833333333333,11,0,0,0.0,1.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-05,2023,8,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-06,2023,8,6,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-07,2023,8,7,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,63.110277777777775,4.345833333333333,3.5530555555555554,0.0,8.897777777777778,0.0,0.0,2.1644444444444444,2.988611111111111,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-08,2023,8,8,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,69.33527777777778,4.893888888888889,1.8936111111111111,0.0,9.988888888888889,0.0,0.0,2.435,1.4897222222222224,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-09,2023,8,9,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,50.555277777777775,4.345,2.1341666666666668,10.192499999999999,8.734722222222222,0.0,0.0,9.043333333333333,0.0030555555555555557,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-10,2023,8,10,0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0.0,54.641666666666666,3.4483333333333333,0.13277777777777777,3.0,7.890000000000001,0.0,0.0,4.368055555555555,2.2408333333333332,11,0,0,0.0,1.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-11,2023,8,11,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,63.66916666666666,4.3838888888888885,3.198888888888889,0.0,8.965,0.0,0.0,0.7547222222222222,0.0,11,0,0,0.0,1.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-12,2023,8,12,1,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-13,2023,8,13,0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,0.0,0.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-14,2023,8,14,1,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0.0,69.22305555555556,4.936944444444444,3.165277777777778,0.4058333333333333,9.899444444444445,0.0,0.0,2.355,0.0030555555555555557,11,0,0,0.0,1.0,7.0,1036.0,4.0
TH,LAOS,Content Reviewer,2023-08-15,2023,8,15,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0.0,61.150555555555556,4.392777777777778,1.2819444444444446,0.4011111111111111,8.890277777777778,0.0,0.0,1.891111111111111,3.013055555555556,10,0,1,0.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-16,2023,8,16,0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0.0,58.07361111111111,4.823611111111111,1.9797222222222222,2.2380555555555555,9.96111111111111,0.0,0.0,10.006388888888889,3.000277777777778,10,0,0,0.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-17,2023,8,17,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,64.26861111111111,4.978055555555556,2.8219444444444446,4.798333333333334,9.901111111111112,0.0,0.0,2.4375,0.7461111111111112,10,0,0,0.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-18,2023,8,18,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,60.5325,4.156388888888889,1.8183333333333334,2.3833333333333333,8.942222222222222,0.0,0.0,2.2069444444444444,0.755,10,0,0,0.0,1.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-19,2023,8,19,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-20,2023,8,20,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-21,2023,8,21,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,53.61888888888889,3.6766666666666667,1.0691666666666668,0.0,6.961666666666667,0.0,0.0,1.7505555555555556,0.014166666666666666,10,0,0,1.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-22,2023,8,22,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,60.9475,4.414722222222222,1.3038888888888889,1.7594444444444444,8.682777777777778,0.0,0.0,2.0930555555555554,1.4883333333333333,10,0,0,1.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-23,2023,8,23,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,57.094722222222224,4.493888888888889,2.198888888888889,0.0,8.957222222222223,0.0,0.0,8.29861111111111,0.012222222222222221,10,0,0,0.0,1.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-24,2023,8,24,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,55.69444444444444,3.9188888888888886,1.9558333333333333,0.0,7.930833333333333,0.0,0.0,1.798888888888889,0.73,10,0,0,0.0,1.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-25,2023,8,25,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,42.38861111111111,2.796388888888889,1.5561111111111112,0.0,4.979722222222223,0.0,0.0,1.0866666666666667,0.0030555555555555557,10,0,0,1.0,2.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-26,2023,8,26,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-27,2023,8,27,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-28,2023,8,28,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,62.80888888888889,4.408055555555555,2.3855555555555554,0.0,8.98638888888889,0.0,0.0,2.161111111111111,0.0,10,0,0,0.0,1.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-29,2023,8,29,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,63.812222222222225,4.399166666666667,1.73,0.0,8.974722222222223,0.0,0.0,2.158888888888889,0.011111111111111112,10,0,0,0.0,1.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-30,2023,8,30,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,50.791666666666664,3.9844444444444447,1.116111111111111,0.0,7.989166666666667,0.0,0.0,7.893611111111111,0.0,10,0,0,0.0,1.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-08-31,2023,8,31,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,43.80722222222222,3.416388888888889,1.1791666666666667,2.868611111111111,6.998055555555556,0.0,0.0,1.7033333333333334,3.0455555555555556,10,0,0,1.0,0.0,7.0,1036.0,3.0
TH,LAOS,Content Reviewer,2023-09-01,2023,9,1,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,48.035555555555554,3.4880555555555555,1.8630555555555555,0.5813888888888888,7.018888888888888,0.0,0.0,1.7449999999999999,0.0,10,0,0,1.0,0.0,7.0,1295.0,3.0
TH,LAOS,Content Reviewer,2023-09-02,2023,9,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,7.0,1295.0,3.0
TH,LAOS,Content Reviewer,2023-09-03,2023,9,3,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,0,0,0.0,0.0,7.0,1295.0,3.0
TH,LAOS,Content Reviewer,2023-09-04,2023,9,4,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,68.81416666666667,4.730277777777778,2.7752777777777777,1.1208333333333333,9.936111111111112,0.0,0.0,2.0869444444444447,0.016666666666666666,10,0,0,0.0,0.0,7.0,1295.0,3.0
TH,LAOS,Content Reviewer,2023-09-05,2023,9,5,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,64.66833333333334,3.9266666666666667,10.423055555555555,0.0,8.8825,0.0,0.0,2.6558333333333333,3.009722222222222,10,0,0,0.0,0.0,7.0,1295.0,3.0
TH,LAOS,Content Reviewer,2023-09-06,2023,9,6,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,50.43277777777778,3.986944444444444,1.793888888888889,0.0,7.975,0.0,0.0,7.769722222222223,0.0,8,0,2,0.0,0.0,7.0,1295.0,1.0
TH,LAOS,Content Reviewer,2023-09-07,2023,9,7,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,48.42333333333333,3.361388888888889,1.5991666666666666,0.5811111111111111,7.078888888888889,0.0,0.0,1.7669444444444444,0.0,7,0,1,0.0,0.0,7.0,1295.0,0.0
TH,LAOS,Content Reviewer,2023-09-08,2023,9,8,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,48.30555555555556,3.4780555555555557,2.5416666666666665,0.0,6.9325,0.0,0.0,1.731111111111111,0.0,7,0,0,0.0,0.0,7.0,1295.0,0.0
TH,LAOS,QA,2022-01-03,2022,1,3,1,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0.0,0.0,0.0,8.558333333333334,0.0,0.9469444444444445,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-04,2022,1,4,0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,8.6975,0.0,0.4675,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-05,2022,1,5,0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0.0,0.0,0.0,7.879722222222222,0.0,0.9011111111111111,0.0,0.0,0.0,0.4113888888888889,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-06,2022,1,6,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,8.317777777777778,0.0,0.7591666666666667,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-07,2022,1,7,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.16,0.0,7.864444444444444,0.0,0.9288888888888889,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-08,2022,1,8,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-09,2022,1,9,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-10,2022,1,10,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,8.234722222222222,0.0,0.9222222222222223,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-11,2022,1,11,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,8.291944444444445,0.0,0.8066666666666666,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-12,2022,1,12,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,8.544444444444444,0.0,0.7369444444444444,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-13,2022,1,13,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,8.778055555555556,0.1975,0.6380555555555556,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-14,2022,1,14,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,8.305,0.0,0.8258333333333333,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-15,2022,1,15,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-16,2022,1,16,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-17,2022,1,17,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,8.885833333333334,0.0,0.52,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-18,2022,1,18,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,8.383611111111112,0.0,0.8816666666666667,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-19,2022,1,19,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,8.230833333333333,0.0,0.9263888888888889,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-20,2022,1,20,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,9.758333333333333,0.0,0.17972222222222223,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-21,2022,1,21,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,9.138055555555555,0.0,0.7908333333333334,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-22,2022,1,22,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-23,2022,1,23,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-24,2022,1,24,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-25,2022,1,25,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,8.169166666666667,0.0,2.6422222222222222,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-26,2022,1,26,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,8.905277777777778,0.0,0.3258333333333333,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-27,2022,1,27,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.3136111111111111,0.0,11.1575,0.11916666666666667,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-28,2022,1,28,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-29,2022,1,29,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-30,2022,1,30,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-01-31,2022,1,31,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,8.519444444444444,0.0,0.6327777777777778,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1.0,148.0,0.0
TH,LAOS,QA,2022-02-01,2022,2,1,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,9.529722222222222,0.0,0.6808333333333333,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-02,2022,2,2,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,9.075,0.0,0.43166666666666664,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-03,2022,2,3,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,8.601388888888888,0.0,1.011388888888889,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-04,2022,2,4,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.0,0.0,9.178611111111111,0.0,0.5291666666666667,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-05,2022,2,5,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-06,2022,2,6,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-07,2022,2,7,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,8.29,0.0,0.9888888888888889,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-08,2022,2,8,0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,0.0,0.0,8.515555555555554,0.0,0.6038888888888889,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-09,2022,2,9,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0.0,0.0,0.0,8.12111111111111,0.0,0.9611111111111111,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-10,2022,2,10,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0.0,0.0,0.0,8.14611111111111,0.14277777777777778,0.8569444444444444,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-11,2022,2,11,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0.0,0.04055555555555555,0.0,8.493611111111111,0.0,0.8041666666666667,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-12,2022,2,12,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-13,2022,2,13,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,2.0,296.0,-1.0
TH,LAOS,QA,2022-02-14,2022,2,14,0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0.0,0.1597222222222222,0.25472222222222224,16.34,0.0,1.6930555555555555,0.0,0.0,0.0,0.0,2,1,0,0.0,0.0,2.0,296.0,0.0
TH,LAOS,QA,2022-02-15,2022,2,15,0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,1.7097222222222221,0.245,22.408333333333335,0.014444444444444444,1.9361111111111113,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,2.0,296.0,1.0
